CloseTime,OpenPrice,HighPrice,LowPrice,ClosePrice,VolumeBase,VolumeQuote
2021-02-01,4.228,4.805,4.154,4.2525,5438870.48,24123927.24661
2021-02-02,4.2595,4.617,4.1075,4.6148,2097052.47,9013963.451821
2021-02-03,4.6148,5.4026,4.4632,5.2331,5278922.61,26689709.64986
2021-02-04,5.2431,5.783,5.0513,5.7311,3977458.72,21574159.897548
2021-02-05,5.7367,6.5426,5.5676,6.4085,5609382.39,33394633.201873
2021-02-06,6.4181,7.1438,6.4086,6.7005,4235525.49,28683157.531563
2021-02-07,6.7001,6.8181,5.7,6.1225,5040208.25,30867026.916009
2021-02-08,6.1219,6.8807,5.75,6.6976,5111066.89,32805036.405193
2021-02-09,6.6931,8.078,6.4554,7.855,6719151.08,49942119.465461
2021-02-10,7.8651,8.4945,7.55,7.8005,4803489.37,38293809.125972
2021-02-11,7.8006,9.09,7.26,9.09,4398952.06,36378202.591307
2021-02-12,9.0897,9.7425,8.72,9.2004,5694727.75,52586511.566018
2021-02-13,9.2058,9.93,9.0353,9.2,2867258.84,27168226.830558
2021-02-14,9.2007,9.5117,8.658,8.7441,3487478.68,31507609.162436
2021-02-15,8.7448,9.23,8.5293,8.7158,2889949.04,25413161.64747
2021-02-16,8.7234,9.38,7.7,8.8516,3424896.19,29417065.029097
2021-02-17,8.866,9.0,7.9601,8.3002,2257217.69,19153014.48074
2021-02-18,8.3035,8.45,7.5182,8.2357,3331645.44,26819100.252406
2021-02-19,8.2412,9.32,8.23,8.9771,2479859.19,21998195.017925
2021-02-20,8.988,11.85,8.5257,11.4912,7106323.06,72459294.279835
2021-02-21,11.4845,11.8327,9.754,9.9869,4731324.37,50507984.938603
2021-02-22,9.9849,11.6707,9.8101,11.0753,3694265.15,39855306.180938
2021-02-23,11.0738,14.8,9.1,14.4191,14711670.8,169938699.228894
2021-02-24,14.4176,15.8888,11.47,15.2244,24306299.6,343036003.081499
2021-02-25,15.2389,18.2052,14.7917,17.1691,10777544.75,177956628.838101
2021-02-26,17.1745,17.69,13.6579,13.8442,9520373.92,151275933.818703
2021-02-27,13.8565,15.5083,13.1,13.5962,8029513.17,113366684.183196
2021-02-28,13.5864,14.8359,13.01,13.1916,6232463.19,86421910.083089
2021-03-01,13.1852,13.7739,11.417,13.0887,7231344.75,90254864.658408
2021-03-02,13.08,15.5469,13.0102,14.9855,5511248.26,80299278.758967
2021-03-03,14.999,15.25,13.3544,13.9438,4128426.11,58918570.783889
2021-03-04,13.9546,14.738,13.7018,14.0742,3277327.93,46641795.220439
2021-03-05,14.0936,14.2737,12.736,13.0508,2764364.77,37143473.393092
2021-03-06,13.0649,13.0992,12.1251,12.5382,2069391.25,25992581.667972
2021-03-07,12.5508,13.31,11.9,13.0421,3061674.23,38310955.352192
2021-03-08,13.0427,14.014,12.7049,13.8174,2999418.25,40433938.28287
2021-03-09,13.8174,13.906,12.996,13.6028,2116684.52,28420084.283378
2021-03-10,13.608,14.9921,13.1985,14.839,2594490.9,36980232.038198
2021-03-11,14.85,15.2118,14.0525,14.2048,1943926.1,28288700.219665
2021-03-12,14.2011,16.3222,13.67,16.031,4125742.57,61653754.148963
2021-03-13,16.0519,16.5,14.0803,14.5597,3678388.38,56522592.893258
2021-03-14,14.5532,15.4072,13.8439,15.3033,2632320.37,38570674.500294
2021-03-15,15.2902,15.376,14.3399,14.4605,1750244.94,25743993.252414
2021-03-16,14.461,14.8214,13.6179,14.1577,2020949.93,28644014.169331
2021-03-17,14.1586,14.2933,13.1389,13.6392,2501371.38,34209766.971536
2021-03-18,13.6379,14.2685,13.0326,14.2018,1703006.56,23249828.712251
2021-03-19,14.1987,14.75,13.957,14.204,1576671.71,22525364.901113
2021-03-20,14.2153,14.4883,13.8554,14.1552,1461762.29,20715848.138351
2021-03-21,14.1588,14.9793,14.09,14.1894,1393209.56,20257722.910337
2021-03-22,14.1787,14.3636,13.638,14.3372,1191850.82,16710937.908478
2021-03-23,14.3372,16.59,14.1697,14.7964,5102991.54,80202279.764827
2021-03-24,14.7865,15.227,14.0146,14.1552,2004427.43,29200863.470128
2021-03-25,14.1433,15.3719,13.5842,13.5973,2317339.72,33720016.229751
2021-03-26,13.5844,13.7329,12.47,12.9787,2292323.1,30105541.655817
2021-03-27,12.9789,14.7921,12.3043,14.7664,2972281.77,40946344.199711
2021-03-28,14.7751,16.8,14.7173,16.4589,4053893.7,63898875.327585
2021-03-29,16.4516,19.38,16.3049,18.0645,7200727.49,131121238.871813
2021-03-30,18.0645,19.0,17.6439,18.9504,3064381.78,56347906.972913
2021-03-31,18.9378,20.87,18.9105,19.0685,3808354.1,75587274.760449
